Original_Index,Noisy_Label,Noisy_Class,Suggested_Label,Suggested_Class,Confidence_Score,Action_Pruned_Models,Action_Corrected_Models
37425,3,cat,6,frog,0.9256109,REMOVED,FIXED → Suggested_Class
21089,5,dog,3,cat,0.925650418,REMOVED,FIXED → Suggested_Class
33834,2,bird,0,airplane,0.925915658,REMOVED,FIXED → Suggested_Class
22914,3,cat,2,bird,0.925976276,REMOVED,FIXED → Suggested_Class
13847,6,frog,4,deer,0.926001191,REMOVED,FIXED → Suggested_Class
2168,3,cat,0,airplane,0.926111937,REMOVED,FIXED → Suggested_Class
23515,5,dog,2,bird,0.92621839,REMOVED,FIXED → Suggested_Class
41793,5,dog,2,bird,0.926346719,REMOVED,FIXED → Suggested_Class
33780,0,airplane,2,bird,0.926377654,REMOVED,FIXED → Suggested_Class
40054,3,cat,5,dog,0.926473498,REMOVED,FIXED → Suggested_Class
42990,2,bird,4,deer,0.926504076,REMOVED,FIXED → Suggested_Class
5270,5,dog,4,deer,0.926935136,REMOVED,FIXED → Suggested_Class
38697,3,cat,5,dog,0.926975906,REMOVED,FIXED → Suggested_Class
11305,0,airplane,2,bird,0.926981091,REMOVED,FIXED → Suggested_Class
34858,3,cat,5,dog,0.927009284,REMOVED,FIXED → Suggested_Class
26803,2,bird,6,frog,0.927057743,REMOVED,FIXED → Suggested_Class
38281,4,deer,5,dog,0.927167594,REMOVED,FIXED → Suggested_Class
15740,1,automobile,9,truck,0.927259326,REMOVED,FIXED → Suggested_Class
11201,5,dog,2,bird,0.927264512,REMOVED,FIXED → Suggested_Class
25488,1,automobile,0,airplane,0.927280307,REMOVED,FIXED → Suggested_Class
19006,4,deer,5,dog,0.927338839,REMOVED,FIXED → Suggested_Class
14125,3,cat,8,ship,0.92743361,REMOVED,FIXED → Suggested_Class
6622,5,dog,3,cat,0.927446723,REMOVED,FIXED → Suggested_Class
16370,0,airplane,9,truck,0.927516341,REMOVED,FIXED → Suggested_Class
20067,3,cat,6,frog,0.927522719,REMOVED,FIXED → Suggested_Class
10282,4,deer,3,cat,0.927529871,REMOVED,FIXED → Suggested_Class
49240,3,cat,5,dog,0.927559912,REMOVED,FIXED → Suggested_Class
19833,4,deer,3,cat,0.927681863,REMOVED,FIXED → Suggested_Class
12058,2,bird,4,deer,0.92769134,REMOVED,FIXED → Suggested_Class
47614,9,truck,1,automobile,0.927769482,REMOVED,FIXED → Suggested_Class
17998,0,airplane,1,automobile,0.927848816,REMOVED,FIXED → Suggested_Class
14936,3,cat,2,bird,0.927858472,REMOVED,FIXED → Suggested_Class
8711,3,cat,5,dog,0.927921474,REMOVED,FIXED → Suggested_Class
5110,3,cat,5,dog,0.927967787,REMOVED,FIXED → Suggested_Class
9417,0,airplane,2,bird,0.928079188,REMOVED,FIXED → Suggested_Class
10115,0,airplane,8,ship,0.928166032,REMOVED,FIXED → Suggested_Class
20822,8,ship,9,truck,0.928323328,REMOVED,FIXED → Suggested_Class
24129,7,horse,5,dog,0.928429544,REMOVED,FIXED → Suggested_Class
3953,7,horse,5,dog,0.928545058,REMOVED,FIXED → Suggested_Class
15941,3,cat,4,deer,0.928574264,REMOVED,FIXED → Suggested_Class
40888,3,cat,5,dog,0.928654134,REMOVED,FIXED → Suggested_Class
11799,1,automobile,0,airplane,0.928655863,REMOVED,FIXED → Suggested_Class
7224,3,cat,5,dog,0.92874831,REMOVED,FIXED → Suggested_Class
32939,3,cat,5,dog,0.928782165,REMOVED,FIXED → Suggested_Class
16817,3,cat,6,frog,0.928885281,REMOVED,FIXED → Suggested_Class
8116,0,airplane,9,truck,0.928899169,REMOVED,FIXED → Suggested_Class
47936,2,bird,5,dog,0.928913891,REMOVED,FIXED → Suggested_Class
13356,5,dog,3,cat,0.928970158,REMOVED,FIXED → Suggested_Class
32825,3,cat,4,deer,0.928983867,REMOVED,FIXED → Suggested_Class
27401,5,dog,3,cat,0.929100096,REMOVED,FIXED → Suggested_Class
45641,3,cat,6,frog,0.929269195,REMOVED,FIXED → Suggested_Class
18534,7,horse,3,cat,0.929436207,REMOVED,FIXED → Suggested_Class
38352,2,bird,0,airplane,0.929480493,REMOVED,FIXED → Suggested_Class
2069,4,deer,2,bird,0.929492652,REMOVED,FIXED → Suggested_Class
41567,8,ship,0,airplane,0.929603577,REMOVED,FIXED → Suggested_Class
419,9,truck,1,automobile,0.929941714,REMOVED,FIXED → Suggested_Class
11347,5,dog,3,cat,0.930178046,REMOVED,FIXED → Suggested_Class
35750,0,airplane,7,horse,0.930200875,REMOVED,FIXED → Suggested_Class
2384,5,dog,3,cat,0.930363536,REMOVED,FIXED → Suggested_Class
6876,7,horse,5,dog,0.930403709,REMOVED,FIXED → Suggested_Class
16218,6,frog,3,cat,0.930607319,REMOVED,FIXED → Suggested_Class
26609,3,cat,5,dog,0.93061465,REMOVED,FIXED → Suggested_Class
25568,7,horse,3,cat,0.930620551,REMOVED,FIXED → Suggested_Class
31484,4,deer,2,bird,0.93065536,REMOVED,FIXED → Suggested_Class
11824,1,automobile,9,truck,0.93067807,REMOVED,FIXED → Suggested_Class
47801,3,cat,6,frog,0.930708826,REMOVED,FIXED → Suggested_Class
25198,0,airplane,2,bird,0.930716872,REMOVED,FIXED → Suggested_Class
42307,1,automobile,8,ship,0.930964768,REMOVED,FIXED → Suggested_Class
12953,3,cat,5,dog,0.931127608,REMOVED,FIXED → Suggested_Class
34312,5,dog,6,frog,0.931180477,REMOVED,FIXED → Suggested_Class
5749,5,dog,4,deer,0.931245804,REMOVED,FIXED → Suggested_Class
7353,7,horse,5,dog,0.931304812,REMOVED,FIXED → Suggested_Class
5404,0,airplane,8,ship,0.931325495,REMOVED,FIXED → Suggested_Class
20905,5,dog,3,cat,0.931389511,REMOVED,FIXED → Suggested_Class
6532,4,deer,2,bird,0.931506276,REMOVED,FIXED → Suggested_Class
893,1,automobile,7,horse,0.931512475,REMOVED,FIXED → Suggested_Class
24722,6,frog,0,airplane,0.931650579,REMOVED,FIXED → Suggested_Class
32940,9,truck,1,automobile,0.931682467,REMOVED,FIXED → Suggested_Class
4697,3,cat,5,dog,0.931809545,REMOVED,FIXED → Suggested_Class
22468,4,deer,7,horse,0.931832612,REMOVED,FIXED → Suggested_Class
18077,5,dog,2,bird,0.931990921,REMOVED,FIXED → Suggested_Class
44270,4,deer,7,horse,0.93206054,REMOVED,FIXED → Suggested_Class
7140,5,dog,3,cat,0.932101429,REMOVED,FIXED → Suggested_Class
43994,5,dog,3,cat,0.932118535,REMOVED,FIXED → Suggested_Class
13975,7,horse,3,cat,0.932182848,REMOVED,FIXED → Suggested_Class
33854,2,bird,4,deer,0.932219803,REMOVED,FIXED → Suggested_Class
32499,2,bird,7,horse,0.932222843,REMOVED,FIXED → Suggested_Class
21299,3,cat,5,dog,0.932271838,REMOVED,FIXED → Suggested_Class
45323,4,deer,2,bird,0.932272971,REMOVED,FIXED → Suggested_Class
2408,2,bird,4,deer,0.932416379,REMOVED,FIXED → Suggested_Class
48151,9,truck,1,automobile,0.932476163,REMOVED,FIXED → Suggested_Class
3799,5,dog,7,horse,0.932509065,REMOVED,FIXED → Suggested_Class
19512,4,deer,7,horse,0.932559013,REMOVED,FIXED → Suggested_Class
4009,5,dog,7,horse,0.932891071,REMOVED,FIXED → Suggested_Class
48849,3,cat,5,dog,0.932942748,REMOVED,FIXED → Suggested_Class
9850,6,frog,7,horse,0.933013022,REMOVED,FIXED → Suggested_Class
10656,0,airplane,3,cat,0.933016419,REMOVED,FIXED → Suggested_Class
917,1,automobile,9,truck,0.933035612,REMOVED,FIXED → Suggested_Class
5557,0,airplane,9,truck,0.933114946,REMOVED,FIXED → Suggested_Class
6763,7,horse,8,ship,0.933142722,REMOVED,FIXED → Suggested_Class
11006,2,bird,0,airplane,0.933241248,REMOVED,FIXED → Suggested_Class
23539,6,frog,3,cat,0.933289051,REMOVED,FIXED → Suggested_Class
3619,5,dog,3,cat,0.933312058,REMOVED,FIXED → Suggested_Class
32706,2,bird,6,frog,0.933347821,REMOVED,FIXED → Suggested_Class
31336,7,horse,3,cat,0.933472514,REMOVED,FIXED → Suggested_Class
31171,2,bird,3,cat,0.933525324,REMOVED,FIXED → Suggested_Class
45433,3,cat,5,dog,0.933591485,REMOVED,FIXED → Suggested_Class
30522,4,deer,0,airplane,0.933816254,REMOVED,FIXED → Suggested_Class
3540,4,deer,3,cat,0.933905244,REMOVED,FIXED → Suggested_Class
24803,3,cat,8,ship,0.933915555,REMOVED,FIXED → Suggested_Class
22453,3,cat,4,deer,0.933954477,REMOVED,FIXED → Suggested_Class
48554,0,airplane,9,truck,0.93403101,REMOVED,FIXED → Suggested_Class
19613,3,cat,5,dog,0.93409133,REMOVED,FIXED → Suggested_Class
43954,1,automobile,8,ship,0.934099972,REMOVED,FIXED → Suggested_Class
4891,8,ship,0,airplane,0.934168398,REMOVED,FIXED → Suggested_Class
28742,0,airplane,5,dog,0.934220314,REMOVED,FIXED → Suggested_Class
11821,6,frog,2,bird,0.934310913,REMOVED,FIXED → Suggested_Class
2229,8,ship,0,airplane,0.934316218,REMOVED,FIXED → Suggested_Class
6063,2,bird,0,airplane,0.934410095,REMOVED,FIXED → Suggested_Class
35022,2,bird,7,horse,0.934538662,REMOVED,FIXED → Suggested_Class
34935,5,dog,2,bird,0.934695005,REMOVED,FIXED → Suggested_Class
241,3,cat,6,frog,0.934750497,REMOVED,FIXED → Suggested_Class
4268,3,cat,5,dog,0.934764147,REMOVED,FIXED → Suggested_Class
18464,2,bird,3,cat,0.9347682,REMOVED,FIXED → Suggested_Class
40232,3,cat,5,dog,0.934768498,REMOVED,FIXED → Suggested_Class
37558,0,airplane,8,ship,0.934799016,REMOVED,FIXED → Suggested_Class
35571,6,frog,4,deer,0.934804261,REMOVED,FIXED → Suggested_Class
22154,1,automobile,9,truck,0.935029626,REMOVED,FIXED → Suggested_Class
15298,3,cat,2,bird,0.935180068,REMOVED,FIXED → Suggested_Class
10670,5,dog,3,cat,0.935328603,REMOVED,FIXED → Suggested_Class
35126,2,bird,4,deer,0.935364187,REMOVED,FIXED → Suggested_Class
17003,3,cat,6,frog,0.935380161,REMOVED,FIXED → Suggested_Class
43495,5,dog,3,cat,0.935419679,REMOVED,FIXED → Suggested_Class
36316,2,bird,6,frog,0.935774684,REMOVED,FIXED → Suggested_Class
31366,3,cat,5,dog,0.935856819,REMOVED,FIXED → Suggested_Class
39649,5,dog,3,cat,0.935897887,REMOVED,FIXED → Suggested_Class
39757,5,dog,4,deer,0.935941935,REMOVED,FIXED → Suggested_Class
12687,5,dog,3,cat,0.93596679,REMOVED,FIXED → Suggested_Class
32656,5,dog,6,frog,0.935968995,REMOVED,FIXED → Suggested_Class
2733,5,dog,3,cat,0.936008692,REMOVED,FIXED → Suggested_Class
21514,6,frog,4,deer,0.936096311,REMOVED,FIXED → Suggested_Class
42919,5,dog,3,cat,0.936188996,REMOVED,FIXED → Suggested_Class
47673,7,horse,5,dog,0.936220527,REMOVED,FIXED → Suggested_Class
2194,5,dog,3,cat,0.936265171,REMOVED,FIXED → Suggested_Class
37114,5,dog,4,deer,0.936309457,REMOVED,FIXED → Suggested_Class
46697,3,cat,5,dog,0.936524868,REMOVED,FIXED → Suggested_Class
4354,1,automobile,9,truck,0.936580718,REMOVED,FIXED → Suggested_Class
34516,5,dog,7,horse,0.936756313,REMOVED,FIXED → Suggested_Class
49027,4,deer,6,frog,0.936839819,REMOVED,FIXED → Suggested_Class
16596,0,airplane,8,ship,0.93699038,REMOVED,FIXED → Suggested_Class
25493,6,frog,4,deer,0.936991215,REMOVED,FIXED → Suggested_Class
39228,5,dog,0,airplane,0.937185526,REMOVED,FIXED → Suggested_Class
13093,3,cat,5,dog,0.937207818,REMOVED,FIXED → Suggested_Class
29087,2,bird,0,airplane,0.937223613,REMOVED,FIXED → Suggested_Class
6949,6,frog,3,cat,0.937236965,REMOVED,FIXED → Suggested_Class
17708,5,dog,3,cat,0.937260628,REMOVED,FIXED → Suggested_Class
30675,9,truck,1,automobile,0.937262297,REMOVED,FIXED → Suggested_Class
49736,2,bird,0,airplane,0.937266171,REMOVED,FIXED → Suggested_Class
296,4,deer,7,horse,0.937449574,REMOVED,FIXED → Suggested_Class
24831,5,dog,3,cat,0.937471747,REMOVED,FIXED → Suggested_Class
48154,6,frog,3,cat,0.937527299,REMOVED,FIXED → Suggested_Class
18216,3,cat,6,frog,0.937557042,REMOVED,FIXED → Suggested_Class
13507,0,airplane,9,truck,0.937561989,REMOVED,FIXED → Suggested_Class
41892,3,cat,2,bird,0.93779695,REMOVED,FIXED → Suggested_Class
5043,5,dog,2,bird,0.937827408,REMOVED,FIXED → Suggested_Class
24256,0,airplane,2,bird,0.937923849,REMOVED,FIXED → Suggested_Class
8943,3,cat,0,airplane,0.938109159,REMOVED,FIXED → Suggested_Class
41157,2,bird,8,ship,0.938141525,REMOVED,FIXED → Suggested_Class
7866,6,frog,3,cat,0.938193858,REMOVED,FIXED → Suggested_Class
22043,1,automobile,9,truck,0.938250422,REMOVED,FIXED → Suggested_Class
15269,3,cat,5,dog,0.938309729,REMOVED,FIXED → Suggested_Class
11881,7,horse,5,dog,0.938346744,REMOVED,FIXED → Suggested_Class
12554,6,frog,4,deer,0.938361049,REMOVED,FIXED → Suggested_Class
1104,3,cat,2,bird,0.938370287,REMOVED,FIXED → Suggested_Class
24189,3,cat,0,airplane,0.938596308,REMOVED,FIXED → Suggested_Class
39761,3,cat,2,bird,0.938629627,REMOVED,FIXED → Suggested_Class
13202,3,cat,2,bird,0.938962698,REMOVED,FIXED → Suggested_Class
42961,5,dog,3,cat,0.939003229,REMOVED,FIXED → Suggested_Class
1539,3,cat,5,dog,0.939088047,REMOVED,FIXED → Suggested_Class
33572,0,airplane,1,automobile,0.939110756,REMOVED,FIXED → Suggested_Class
11163,1,automobile,9,truck,0.939124346,REMOVED,FIXED → Suggested_Class
26872,6,frog,2,bird,0.939137697,REMOVED,FIXED → Suggested_Class
40346,0,airplane,6,frog,0.939219475,REMOVED,FIXED → Suggested_Class
6984,9,truck,1,automobile,0.939417779,REMOVED,FIXED → Suggested_Class
49472,5,dog,0,airplane,0.939525187,REMOVED,FIXED → Suggested_Class
11630,2,bird,0,airplane,0.939612865,REMOVED,FIXED → Suggested_Class
16170,9,truck,0,airplane,0.939727366,REMOVED,FIXED → Suggested_Class
1988,0,airplane,2,bird,0.939741254,REMOVED,FIXED → Suggested_Class
8352,4,deer,6,frog,0.939836264,REMOVED,FIXED → Suggested_Class
35946,4,deer,6,frog,0.939991593,REMOVED,FIXED → Suggested_Class
15301,5,dog,4,deer,0.940063417,REMOVED,FIXED → Suggested_Class
31972,6,frog,4,deer,0.940136313,REMOVED,FIXED → Suggested_Class
32646,7,horse,3,cat,0.940142334,REMOVED,FIXED → Suggested_Class
40504,0,airplane,7,horse,0.940291464,REMOVED,FIXED → Suggested_Class
21684,4,deer,5,dog,0.940438211,REMOVED,FIXED → Suggested_Class
49132,7,horse,2,bird,0.940693796,REMOVED,FIXED → Suggested_Class
34952,3,cat,5,dog,0.940872788,REMOVED,FIXED → Suggested_Class
767,5,dog,3,cat,0.940948248,REMOVED,FIXED → Suggested_Class
33899,2,bird,4,deer,0.940977573,REMOVED,FIXED → Suggested_Class
21176,4,deer,7,horse,0.941017807,REMOVED,FIXED → Suggested_Class
40954,3,cat,5,dog,0.941032231,REMOVED,FIXED → Suggested_Class
5274,8,ship,1,automobile,0.941034794,REMOVED,FIXED → Suggested_Class
11228,7,horse,0,airplane,0.941064358,REMOVED,FIXED → Suggested_Class
46123,6,frog,0,airplane,0.941107631,REMOVED,FIXED → Suggested_Class
37091,3,cat,2,bird,0.941244662,REMOVED,FIXED → Suggested_Class
13549,0,airplane,8,ship,0.94125545,REMOVED,FIXED → Suggested_Class
42601,2,bird,3,cat,0.941315055,REMOVED,FIXED → Suggested_Class
15877,3,cat,2,bird,0.941324413,REMOVED,FIXED → Suggested_Class
9992,2,bird,3,cat,0.941351473,REMOVED,FIXED → Suggested_Class
46286,3,cat,5,dog,0.941422284,REMOVED,FIXED → Suggested_Class
47866,3,cat,5,dog,0.941549599,REMOVED,FIXED → Suggested_Class
1951,3,cat,5,dog,0.941607416,REMOVED,FIXED → Suggested_Class
33480,4,deer,5,dog,0.941735208,REMOVED,FIXED → Suggested_Class
43234,4,deer,3,cat,0.941832364,REMOVED,FIXED → Suggested_Class
40937,4,deer,3,cat,0.941837788,REMOVED,FIXED → Suggested_Class
29793,3,cat,4,deer,0.941844642,REMOVED,FIXED → Suggested_Class
4821,0,airplane,9,truck,0.941948473,REMOVED,FIXED → Suggested_Class
37750,5,dog,3,cat,0.941971123,REMOVED,FIXED → Suggested_Class
17313,9,truck,1,automobile,0.942111433,REMOVED,FIXED → Suggested_Class
11790,5,dog,7,horse,0.942123652,REMOVED,FIXED → Suggested_Class
45702,4,deer,6,frog,0.942195296,REMOVED,FIXED → Suggested_Class
3337,0,airplane,9,truck,0.942285359,REMOVED,FIXED → Suggested_Class
24377,4,deer,6,frog,0.94229269,REMOVED,FIXED → Suggested_Class
43725,8,ship,0,airplane,0.942333102,REMOVED,FIXED → Suggested_Class
3176,4,deer,2,bird,0.942367554,REMOVED,FIXED → Suggested_Class
2789,2,bird,0,airplane,0.942444384,REMOVED,FIXED → Suggested_Class
31974,3,cat,0,airplane,0.942469716,REMOVED,FIXED → Suggested_Class
41229,3,cat,7,horse,0.94251132,REMOVED,FIXED → Suggested_Class
27081,2,bird,0,airplane,0.942525506,REMOVED,FIXED → Suggested_Class
10479,1,automobile,9,truck,0.942652166,REMOVED,FIXED → Suggested_Class
7921,5,dog,3,cat,0.942700803,REMOVED,FIXED → Suggested_Class
24488,0,airplane,2,bird,0.942756414,REMOVED,FIXED → Suggested_Class
23884,3,cat,5,dog,0.942973018,REMOVED,FIXED → Suggested_Class
33132,3,cat,5,dog,0.942984819,REMOVED,FIXED → Suggested_Class
29083,4,deer,5,dog,0.942985535,REMOVED,FIXED → Suggested_Class
23778,7,horse,0,airplane,0.94299221,REMOVED,FIXED → Suggested_Class
27546,2,bird,4,deer,0.943199217,REMOVED,FIXED → Suggested_Class
17840,7,horse,5,dog,0.943274617,REMOVED,FIXED → Suggested_Class
46570,4,deer,3,cat,0.943355143,REMOVED,FIXED → Suggested_Class
39439,4,deer,3,cat,0.943368495,REMOVED,FIXED → Suggested_Class
19113,3,cat,5,dog,0.943415999,REMOVED,FIXED → Suggested_Class
32566,5,dog,3,cat,0.94356513,REMOVED,FIXED → Suggested_Class
33621,2,bird,0,airplane,0.943578899,REMOVED,FIXED → Suggested_Class
10971,5,dog,3,cat,0.9436149,REMOVED,FIXED → Suggested_Class
33978,3,cat,8,ship,0.943624556,REMOVED,FIXED → Suggested_Class
6377,5,dog,3,cat,0.943632841,REMOVED,FIXED → Suggested_Class
33163,5,dog,2,bird,0.943640471,REMOVED,FIXED → Suggested_Class
5603,2,bird,4,deer,0.943701088,REMOVED,FIXED → Suggested_Class
23806,1,automobile,8,ship,0.943798244,REMOVED,FIXED → Suggested_Class
38440,7,horse,4,deer,0.944158792,REMOVED,FIXED → Suggested_Class
11474,0,airplane,3,cat,0.944171548,REMOVED,FIXED → Suggested_Class
3927,3,cat,5,dog,0.944223583,REMOVED,FIXED → Suggested_Class
32702,3,cat,6,frog,0.944426417,REMOVED,FIXED → Suggested_Class
37435,2,bird,6,frog,0.944455445,REMOVED,FIXED → Suggested_Class
12332,3,cat,6,frog,0.94447118,REMOVED,FIXED → Suggested_Class
43009,5,dog,3,cat,0.944502056,REMOVED,FIXED → Suggested_Class
26827,5,dog,2,bird,0.944597304,REMOVED,FIXED → Suggested_Class
13221,3,cat,6,frog,0.944617629,REMOVED,FIXED → Suggested_Class
17947,0,airplane,9,truck,0.944658041,REMOVED,FIXED → Suggested_Class
31709,4,deer,7,horse,0.94467169,REMOVED,FIXED → Suggested_Class
34403,5,dog,3,cat,0.94493109,REMOVED,FIXED → Suggested_Class
941,3,cat,5,dog,0.944958568,REMOVED,FIXED → Suggested_Class
32909,4,deer,3,cat,0.94497329,REMOVED,FIXED → Suggested_Class
43682,4,deer,2,bird,0.945033967,REMOVED,FIXED → Suggested_Class
31213,0,airplane,3,cat,0.945045888,REMOVED,FIXED → Suggested_Class
15439,0,airplane,7,horse,0.94509697,REMOVED,FIXED → Suggested_Class
20701,7,horse,0,airplane,0.945178628,REMOVED,FIXED → Suggested_Class
11870,7,horse,5,dog,0.945262909,REMOVED,FIXED → Suggested_Class
3582,0,airplane,7,horse,0.945314586,REMOVED,FIXED → Suggested_Class
47724,7,horse,2,bird,0.94534409,REMOVED,FIXED → Suggested_Class
10203,6,frog,2,bird,0.945631266,REMOVED,FIXED → Suggested_Class
44337,5,dog,2,bird,0.945631802,REMOVED,FIXED → Suggested_Class
17064,2,bird,3,cat,0.945668697,REMOVED,FIXED → Suggested_Class
46349,3,cat,2,bird,0.945758998,REMOVED,FIXED → Suggested_Class
21752,1,automobile,2,bird,0.945763171,REMOVED,FIXED → Suggested_Class
25112,9,truck,0,airplane,0.945789158,REMOVED,FIXED → Suggested_Class
23928,7,horse,4,deer,0.945921183,REMOVED,FIXED → Suggested_Class
2041,2,bird,6,frog,0.945926547,REMOVED,FIXED → Suggested_Class
17729,8,ship,0,airplane,0.946009934,REMOVED,FIXED → Suggested_Class
10715,5,dog,4,deer,0.946095288,REMOVED,FIXED → Suggested_Class
24276,3,cat,4,deer,0.94612658,REMOVED,FIXED → Suggested_Class
44958,7,horse,4,deer,0.946152508,REMOVED,FIXED → Suggested_Class
7662,2,bird,0,airplane,0.946270227,REMOVED,FIXED → Suggested_Class
4342,2,bird,3,cat,0.946336508,REMOVED,FIXED → Suggested_Class
32227,5,dog,3,cat,0.946467102,REMOVED,FIXED → Suggested_Class
31575,6,frog,0,airplane,0.946578085,REMOVED,FIXED → Suggested_Class
11166,5,dog,3,cat,0.946579874,REMOVED,FIXED → Suggested_Class
3879,4,deer,7,horse,0.946669698,REMOVED,FIXED → Suggested_Class
23200,4,deer,3,cat,0.946702421,REMOVED,FIXED → Suggested_Class
41933,2,bird,0,airplane,0.946781039,REMOVED,FIXED → Suggested_Class
2675,0,airplane,8,ship,0.946884096,REMOVED,FIXED → Suggested_Class
29306,9,truck,1,automobile,0.946917415,REMOVED,FIXED → Suggested_Class
48696,9,truck,1,automobile,0.946960211,REMOVED,FIXED → Suggested_Class
14675,2,bird,8,ship,0.947021663,REMOVED,FIXED → Suggested_Class
7739,2,bird,3,cat,0.947132409,REMOVED,FIXED → Suggested_Class
46264,5,dog,4,deer,0.94719094,REMOVED,FIXED → Suggested_Class
37765,3,cat,6,frog,0.947241426,REMOVED,FIXED → Suggested_Class
43923,4,deer,2,bird,0.947269142,REMOVED,FIXED → Suggested_Class
36680,7,horse,5,dog,0.947344303,REMOVED,FIXED → Suggested_Class
43849,0,airplane,7,horse,0.947576344,REMOVED,FIXED → Suggested_Class
15696,2,bird,9,truck,0.947685063,REMOVED,FIXED → Suggested_Class
17024,3,cat,5,dog,0.947889209,REMOVED,FIXED → Suggested_Class
21847,9,truck,1,automobile,0.94797188,REMOVED,FIXED → Suggested_Class
29271,5,dog,7,horse,0.948006153,REMOVED,FIXED → Suggested_Class
48190,6,frog,3,cat,0.94805032,REMOVED,FIXED → Suggested_Class
7037,2,bird,4,deer,0.948127329,REMOVED,FIXED → Suggested_Class
46073,6,frog,2,bird,0.948216617,REMOVED,FIXED → Suggested_Class
375,1,automobile,9,truck,0.948267341,REMOVED,FIXED → Suggested_Class
20982,5,dog,3,cat,0.948367357,REMOVED,FIXED → Suggested_Class
29153,0,airplane,8,ship,0.948407888,REMOVED,FIXED → Suggested_Class
1845,3,cat,5,dog,0.948508501,REMOVED,FIXED → Suggested_Class
762,5,dog,3,cat,0.948509037,REMOVED,FIXED → Suggested_Class
32242,9,truck,5,dog,0.948553622,REMOVED,FIXED → Suggested_Class
36837,9,truck,7,horse,0.948625386,REMOVED,FIXED → Suggested_Class
8798,2,bird,8,ship,0.948717535,REMOVED,FIXED → Suggested_Class
37562,3,cat,5,dog,0.948952556,REMOVED,FIXED → Suggested_Class
2808,0,airplane,2,bird,0.949030936,REMOVED,FIXED → Suggested_Class
33507,4,deer,3,cat,0.949050188,REMOVED,FIXED → Suggested_Class
4435,3,cat,5,dog,0.949050188,REMOVED,FIXED → Suggested_Class
40410,1,automobile,0,airplane,0.949225843,REMOVED,FIXED → Suggested_Class
31017,5,dog,4,deer,0.949228525,REMOVED,FIXED → Suggested_Class
6743,0,airplane,8,ship,0.94928807,REMOVED,FIXED → Suggested_Class
31284,0,airplane,4,deer,0.949383259,REMOVED,FIXED → Suggested_Class
19959,6,frog,2,bird,0.949475646,REMOVED,FIXED → Suggested_Class
47587,2,bird,4,deer,0.949533284,REMOVED,FIXED → Suggested_Class
1879,3,cat,5,dog,0.949564755,REMOVED,FIXED → Suggested_Class
710,6,frog,4,deer,0.949614108,REMOVED,FIXED → Suggested_Class
20360,8,ship,0,airplane,0.949748278,REMOVED,FIXED → Suggested_Class
46300,7,horse,3,cat,0.949947596,REMOVED,FIXED → Suggested_Class
41377,4,deer,5,dog,0.94999522,REMOVED,FIXED → Suggested_Class
28121,3,cat,6,frog,0.950051725,REMOVED,FIXED → Suggested_Class
38365,2,bird,6,frog,0.950089037,REMOVED,FIXED → Suggested_Class
48039,3,cat,5,dog,0.95010972,REMOVED,FIXED → Suggested_Class
15724,5,dog,3,cat,0.950123787,REMOVED,FIXED → Suggested_Class
7152,7,horse,0,airplane,0.95025295,REMOVED,FIXED → Suggested_Class
28608,3,cat,7,horse,0.95029217,REMOVED,FIXED → Suggested_Class
30200,0,airplane,6,frog,0.950334668,REMOVED,FIXED → Suggested_Class
29392,5,dog,2,bird,0.950425148,REMOVED,FIXED → Suggested_Class
37947,2,bird,3,cat,0.950538516,REMOVED,FIXED → Suggested_Class
4314,0,airplane,2,bird,0.950717866,REMOVED,FIXED → Suggested_Class
42126,7,horse,5,dog,0.950738907,REMOVED,FIXED → Suggested_Class
49651,0,airplane,9,truck,0.950954258,REMOVED,FIXED → Suggested_Class
18556,7,horse,4,deer,0.95098877,REMOVED,FIXED → Suggested_Class
14842,2,bird,4,deer,0.951004922,REMOVED,FIXED → Suggested_Class
958,8,ship,1,automobile,0.951159418,REMOVED,FIXED → Suggested_Class
39682,5,dog,2,bird,0.951184988,REMOVED,FIXED → Suggested_Class
40572,5,dog,3,cat,0.951192141,REMOVED,FIXED → Suggested_Class
33707,5,dog,3,cat,0.95126307,REMOVED,FIXED → Suggested_Class
9079,7,horse,0,airplane,0.951318324,REMOVED,FIXED → Suggested_Class
39006,0,airplane,2,bird,0.951393664,REMOVED,FIXED → Suggested_Class
9234,4,deer,3,cat,0.951455891,REMOVED,FIXED → Suggested_Class
38912,3,cat,6,frog,0.951545179,REMOVED,FIXED → Suggested_Class
44028,6,frog,0,airplane,0.951877296,REMOVED,FIXED → Suggested_Class
38647,3,cat,6,frog,0.951897144,REMOVED,FIXED → Suggested_Class
37250,0,airplane,9,truck,0.951932788,REMOVED,FIXED → Suggested_Class
37503,2,bird,7,horse,0.951995373,REMOVED,FIXED → Suggested_Class
35641,4,deer,5,dog,0.952063859,REMOVED,FIXED → Suggested_Class
19540,5,dog,3,cat,0.952076077,REMOVED,FIXED → Suggested_Class
20462,9,truck,2,bird,0.952170432,REMOVED,FIXED → Suggested_Class
40108,4,deer,6,frog,0.952213943,REMOVED,FIXED → Suggested_Class
8122,3,cat,2,bird,0.952278614,REMOVED,FIXED → Suggested_Class
43885,4,deer,3,cat,0.952434719,REMOVED,FIXED → Suggested_Class
9948,5,dog,7,horse,0.952435195,REMOVED,FIXED → Suggested_Class
