Original_Index,Noisy_Label,Noisy_Class,Suggested_Label,Suggested_Class,Confidence_Score,Action_Pruned_Models,Action_Corrected_Models
22058,6,frog,0,airplane,0.873128772,REMOVED,FIXED → Suggested_Class
39054,6,frog,5,dog,0.873143315,REMOVED,FIXED → Suggested_Class
44252,5,dog,3,cat,0.873184264,REMOVED,FIXED → Suggested_Class
500,6,frog,5,dog,0.873248816,REMOVED,FIXED → Suggested_Class
48834,3,cat,5,dog,0.873250544,REMOVED,FIXED → Suggested_Class
44379,6,frog,5,dog,0.873254716,REMOVED,FIXED → Suggested_Class
43315,5,dog,3,cat,0.873274267,REMOVED,FIXED → Suggested_Class
2983,0,airplane,2,bird,0.873298883,REMOVED,FIXED → Suggested_Class
41582,4,deer,0,airplane,0.873451412,REMOVED,FIXED → Suggested_Class
2681,6,frog,5,dog,0.873489261,REMOVED,FIXED → Suggested_Class
10767,0,airplane,2,bird,0.873521328,REMOVED,FIXED → Suggested_Class
15945,6,frog,3,cat,0.873574913,REMOVED,FIXED → Suggested_Class
4336,3,cat,5,dog,0.873635352,REMOVED,FIXED → Suggested_Class
45218,0,airplane,2,bird,0.873681188,REMOVED,FIXED → Suggested_Class
10014,6,frog,5,dog,0.873699963,REMOVED,FIXED → Suggested_Class
5046,3,cat,5,dog,0.873710513,REMOVED,FIXED → Suggested_Class
17102,5,dog,6,frog,0.873735309,REMOVED,FIXED → Suggested_Class
43189,6,frog,5,dog,0.873751462,REMOVED,FIXED → Suggested_Class
17545,3,cat,5,dog,0.873752892,REMOVED,FIXED → Suggested_Class
1856,3,cat,6,frog,0.873856366,REMOVED,FIXED → Suggested_Class
12694,2,bird,3,cat,0.873858392,REMOVED,FIXED → Suggested_Class
17556,4,deer,0,airplane,0.873860478,REMOVED,FIXED → Suggested_Class
4428,3,cat,5,dog,0.873879611,REMOVED,FIXED → Suggested_Class
1008,0,airplane,5,dog,0.873918772,REMOVED,FIXED → Suggested_Class
36883,0,airplane,2,bird,0.873978019,REMOVED,FIXED → Suggested_Class
5442,4,deer,7,horse,0.873983741,REMOVED,FIXED → Suggested_Class
12155,5,dog,4,deer,0.874101222,REMOVED,FIXED → Suggested_Class
44421,6,frog,5,dog,0.874124825,REMOVED,FIXED → Suggested_Class
648,2,bird,0,airplane,0.874126554,REMOVED,FIXED → Suggested_Class
20528,5,dog,7,horse,0.874209166,REMOVED,FIXED → Suggested_Class
39862,5,dog,3,cat,0.87424016,REMOVED,FIXED → Suggested_Class
29870,2,bird,0,airplane,0.874310315,REMOVED,FIXED → Suggested_Class
28251,5,dog,6,frog,0.874328732,REMOVED,FIXED → Suggested_Class
40014,6,frog,5,dog,0.874357164,REMOVED,FIXED → Suggested_Class
30761,7,horse,6,frog,0.87435782,REMOVED,FIXED → Suggested_Class
38609,3,cat,5,dog,0.874439657,REMOVED,FIXED → Suggested_Class
31044,6,frog,5,dog,0.874462903,REMOVED,FIXED → Suggested_Class
16074,7,horse,0,airplane,0.874470532,REMOVED,FIXED → Suggested_Class
23597,2,bird,7,horse,0.87447083,REMOVED,FIXED → Suggested_Class
7122,3,cat,5,dog,0.874512017,REMOVED,FIXED → Suggested_Class
7840,0,airplane,4,deer,0.874736249,REMOVED,FIXED → Suggested_Class
1693,0,airplane,7,horse,0.874824643,REMOVED,FIXED → Suggested_Class
40831,6,frog,5,dog,0.87499696,REMOVED,FIXED → Suggested_Class
6590,5,dog,3,cat,0.875146866,REMOVED,FIXED → Suggested_Class
16415,0,airplane,2,bird,0.875154495,REMOVED,FIXED → Suggested_Class
10802,2,bird,0,airplane,0.875171661,REMOVED,FIXED → Suggested_Class
40383,4,deer,7,horse,0.875228167,REMOVED,FIXED → Suggested_Class
35887,2,bird,4,deer,0.875291288,REMOVED,FIXED → Suggested_Class
2300,4,deer,7,horse,0.875304937,REMOVED,FIXED → Suggested_Class
34360,3,cat,5,dog,0.875414252,REMOVED,FIXED → Suggested_Class
28328,7,horse,3,cat,0.87543273,REMOVED,FIXED → Suggested_Class
10315,5,dog,4,deer,0.875507236,REMOVED,FIXED → Suggested_Class
35102,5,dog,3,cat,0.875554621,REMOVED,FIXED → Suggested_Class
16123,0,airplane,2,bird,0.875589788,REMOVED,FIXED → Suggested_Class
37082,7,horse,2,bird,0.875598073,REMOVED,FIXED → Suggested_Class
411,0,airplane,5,dog,0.875605404,REMOVED,FIXED → Suggested_Class
9992,2,bird,3,cat,0.875674784,REMOVED,FIXED → Suggested_Class
48323,0,airplane,2,bird,0.875801861,REMOVED,FIXED → Suggested_Class
44174,0,airplane,2,bird,0.875829816,REMOVED,FIXED → Suggested_Class
22721,6,frog,0,airplane,0.876008093,REMOVED,FIXED → Suggested_Class
41596,7,horse,0,airplane,0.876021266,REMOVED,FIXED → Suggested_Class
46962,3,cat,5,dog,0.876074493,REMOVED,FIXED → Suggested_Class
43513,2,bird,4,deer,0.876131892,REMOVED,FIXED → Suggested_Class
46182,3,cat,6,frog,0.876167476,REMOVED,FIXED → Suggested_Class
36036,3,cat,5,dog,0.876176834,REMOVED,FIXED → Suggested_Class
14355,5,dog,4,deer,0.876260281,REMOVED,FIXED → Suggested_Class
24226,5,dog,6,frog,0.876350462,REMOVED,FIXED → Suggested_Class
21882,3,cat,5,dog,0.876416266,REMOVED,FIXED → Suggested_Class
2502,7,horse,4,deer,0.876452625,REMOVED,FIXED → Suggested_Class
47080,5,dog,6,frog,0.876489818,REMOVED,FIXED → Suggested_Class
8551,4,deer,3,cat,0.876586258,REMOVED,FIXED → Suggested_Class
35449,3,cat,5,dog,0.876743734,REMOVED,FIXED → Suggested_Class
30477,5,dog,6,frog,0.876864433,REMOVED,FIXED → Suggested_Class
45015,2,bird,0,airplane,0.876943946,REMOVED,FIXED → Suggested_Class
32225,4,deer,5,dog,0.876970589,REMOVED,FIXED → Suggested_Class
43430,3,cat,5,dog,0.877202332,REMOVED,FIXED → Suggested_Class
40847,3,cat,6,frog,0.877239704,REMOVED,FIXED → Suggested_Class
3172,3,cat,4,deer,0.877294064,REMOVED,FIXED → Suggested_Class
41158,5,dog,3,cat,0.877324104,REMOVED,FIXED → Suggested_Class
48328,5,dog,3,cat,0.877354443,REMOVED,FIXED → Suggested_Class
18026,2,bird,3,cat,0.877375185,REMOVED,FIXED → Suggested_Class
26357,3,cat,5,dog,0.877406836,REMOVED,FIXED → Suggested_Class
32208,7,horse,5,dog,0.877410233,REMOVED,FIXED → Suggested_Class
19163,2,bird,3,cat,0.877468824,REMOVED,FIXED → Suggested_Class
14658,0,airplane,2,bird,0.877606869,REMOVED,FIXED → Suggested_Class
37000,7,horse,4,deer,0.877633393,REMOVED,FIXED → Suggested_Class
24937,6,frog,0,airplane,0.877676189,REMOVED,FIXED → Suggested_Class
47360,2,bird,7,horse,0.877781391,REMOVED,FIXED → Suggested_Class
48050,6,frog,5,dog,0.87781471,REMOVED,FIXED → Suggested_Class
305,5,dog,4,deer,0.877862453,REMOVED,FIXED → Suggested_Class
30045,2,bird,3,cat,0.878004968,REMOVED,FIXED → Suggested_Class
16869,5,dog,3,cat,0.878021061,REMOVED,FIXED → Suggested_Class
11500,2,bird,7,horse,0.87803787,REMOVED,FIXED → Suggested_Class
14592,0,airplane,9,truck,0.878071368,REMOVED,FIXED → Suggested_Class
41176,5,dog,6,frog,0.878198266,REMOVED,FIXED → Suggested_Class
23161,4,deer,3,cat,0.878284097,REMOVED,FIXED → Suggested_Class
42234,2,bird,0,airplane,0.878333092,REMOVED,FIXED → Suggested_Class
24736,0,airplane,6,frog,0.878357172,REMOVED,FIXED → Suggested_Class
23939,6,frog,2,bird,0.878553569,REMOVED,FIXED → Suggested_Class
24702,6,frog,5,dog,0.878572643,REMOVED,FIXED → Suggested_Class
2936,2,bird,5,dog,0.878671944,REMOVED,FIXED → Suggested_Class
4398,2,bird,0,airplane,0.878729999,REMOVED,FIXED → Suggested_Class
15393,5,dog,0,airplane,0.878768742,REMOVED,FIXED → Suggested_Class
41334,3,cat,5,dog,0.878780007,REMOVED,FIXED → Suggested_Class
42679,6,frog,5,dog,0.878797293,REMOVED,FIXED → Suggested_Class
15799,3,cat,4,deer,0.878864706,REMOVED,FIXED → Suggested_Class
21426,2,bird,0,airplane,0.878937066,REMOVED,FIXED → Suggested_Class
26098,8,ship,9,truck,0.879037499,REMOVED,FIXED → Suggested_Class
2610,2,bird,0,airplane,0.879048526,REMOVED,FIXED → Suggested_Class
45778,3,cat,6,frog,0.879112303,REMOVED,FIXED → Suggested_Class
18484,7,horse,3,cat,0.87913841,REMOVED,FIXED → Suggested_Class
6783,3,cat,6,frog,0.879159629,REMOVED,FIXED → Suggested_Class
40793,4,deer,5,dog,0.879257977,REMOVED,FIXED → Suggested_Class
42337,6,frog,5,dog,0.879279435,REMOVED,FIXED → Suggested_Class
36007,0,airplane,5,dog,0.879312873,REMOVED,FIXED → Suggested_Class
24443,3,cat,5,dog,0.879464805,REMOVED,FIXED → Suggested_Class
25086,0,airplane,2,bird,0.879499674,REMOVED,FIXED → Suggested_Class
47172,2,bird,3,cat,0.879500031,REMOVED,FIXED → Suggested_Class
47142,2,bird,5,dog,0.879509926,REMOVED,FIXED → Suggested_Class
25256,3,cat,6,frog,0.879517853,REMOVED,FIXED → Suggested_Class
31499,5,dog,3,cat,0.879535437,REMOVED,FIXED → Suggested_Class
30751,0,airplane,2,bird,0.879553616,REMOVED,FIXED → Suggested_Class
36585,2,bird,0,airplane,0.879555821,REMOVED,FIXED → Suggested_Class
44390,3,cat,5,dog,0.879583418,REMOVED,FIXED → Suggested_Class
7898,0,airplane,2,bird,0.879601598,REMOVED,FIXED → Suggested_Class
48151,9,truck,1,automobile,0.87966311,REMOVED,FIXED → Suggested_Class
29127,5,dog,4,deer,0.879787087,REMOVED,FIXED → Suggested_Class
27598,6,frog,5,dog,0.879797578,REMOVED,FIXED → Suggested_Class
33652,7,horse,5,dog,0.879840434,REMOVED,FIXED → Suggested_Class
20126,6,frog,5,dog,0.879869282,REMOVED,FIXED → Suggested_Class
48132,3,cat,5,dog,0.879965127,REMOVED,FIXED → Suggested_Class
13252,5,dog,6,frog,0.880014122,REMOVED,FIXED → Suggested_Class
38728,4,deer,0,airplane,0.880041003,REMOVED,FIXED → Suggested_Class
31954,4,deer,3,cat,0.880054474,REMOVED,FIXED → Suggested_Class
27696,2,bird,0,airplane,0.880084753,REMOVED,FIXED → Suggested_Class
20431,5,dog,0,airplane,0.880268097,REMOVED,FIXED → Suggested_Class
21911,5,dog,6,frog,0.880318403,REMOVED,FIXED → Suggested_Class
42795,4,deer,6,frog,0.88036406,REMOVED,FIXED → Suggested_Class
16812,5,dog,4,deer,0.880382836,REMOVED,FIXED → Suggested_Class
36218,9,truck,5,dog,0.880430698,REMOVED,FIXED → Suggested_Class
16459,6,frog,4,deer,0.880511522,REMOVED,FIXED → Suggested_Class
8606,5,dog,3,cat,0.880519867,REMOVED,FIXED → Suggested_Class
18865,3,cat,5,dog,0.88052541,REMOVED,FIXED → Suggested_Class
31926,2,bird,6,frog,0.880568564,REMOVED,FIXED → Suggested_Class
33100,3,cat,6,frog,0.880577981,REMOVED,FIXED → Suggested_Class
13257,6,frog,5,dog,0.880601883,REMOVED,FIXED → Suggested_Class
45758,7,horse,3,cat,0.880636871,REMOVED,FIXED → Suggested_Class
3949,6,frog,5,dog,0.880657077,REMOVED,FIXED → Suggested_Class
28308,3,cat,4,deer,0.880777717,REMOVED,FIXED → Suggested_Class
47723,8,ship,4,deer,0.880865574,REMOVED,FIXED → Suggested_Class
12475,3,cat,5,dog,0.880884469,REMOVED,FIXED → Suggested_Class
26723,0,airplane,4,deer,0.880909324,REMOVED,FIXED → Suggested_Class
36026,5,dog,3,cat,0.880991578,REMOVED,FIXED → Suggested_Class
43017,5,dog,7,horse,0.881139934,REMOVED,FIXED → Suggested_Class
43562,5,dog,3,cat,0.881154001,REMOVED,FIXED → Suggested_Class
15029,5,dog,6,frog,0.881159544,REMOVED,FIXED → Suggested_Class
21029,5,dog,6,frog,0.881220281,REMOVED,FIXED → Suggested_Class
28161,2,bird,0,airplane,0.881248713,REMOVED,FIXED → Suggested_Class
4483,3,cat,5,dog,0.881260455,REMOVED,FIXED → Suggested_Class
6978,5,dog,6,frog,0.881351173,REMOVED,FIXED → Suggested_Class
44918,0,airplane,2,bird,0.88137722,REMOVED,FIXED → Suggested_Class
20773,7,horse,5,dog,0.881557345,REMOVED,FIXED → Suggested_Class
10487,0,airplane,6,frog,0.881561339,REMOVED,FIXED → Suggested_Class
41703,5,dog,4,deer,0.88159138,REMOVED,FIXED → Suggested_Class
3524,3,cat,5,dog,0.881602287,REMOVED,FIXED → Suggested_Class
28523,5,dog,6,frog,0.88163048,REMOVED,FIXED → Suggested_Class
8887,7,horse,4,deer,0.881686032,REMOVED,FIXED → Suggested_Class
13713,1,automobile,0,airplane,0.881839097,REMOVED,FIXED → Suggested_Class
4221,3,cat,5,dog,0.881916285,REMOVED,FIXED → Suggested_Class
21577,0,airplane,2,bird,0.881928623,REMOVED,FIXED → Suggested_Class
35543,6,frog,5,dog,0.882012665,REMOVED,FIXED → Suggested_Class
47085,9,truck,0,airplane,0.882026553,REMOVED,FIXED → Suggested_Class
33267,3,cat,7,horse,0.882155299,REMOVED,FIXED → Suggested_Class
49437,6,frog,5,dog,0.882183492,REMOVED,FIXED → Suggested_Class
16805,3,cat,4,deer,0.882240355,REMOVED,FIXED → Suggested_Class
16739,0,airplane,6,frog,0.882297993,REMOVED,FIXED → Suggested_Class
20976,0,airplane,8,ship,0.882332146,REMOVED,FIXED → Suggested_Class
15985,6,frog,5,dog,0.882401466,REMOVED,FIXED → Suggested_Class
39868,5,dog,3,cat,0.882406712,REMOVED,FIXED → Suggested_Class
3821,4,deer,5,dog,0.88257426,REMOVED,FIXED → Suggested_Class
24637,5,dog,7,horse,0.882626534,REMOVED,FIXED → Suggested_Class
34079,0,airplane,2,bird,0.882655501,REMOVED,FIXED → Suggested_Class
29020,5,dog,3,cat,0.882769883,REMOVED,FIXED → Suggested_Class
44663,3,cat,5,dog,0.882826447,REMOVED,FIXED → Suggested_Class
43533,3,cat,5,dog,0.882830501,REMOVED,FIXED → Suggested_Class
10366,6,frog,5,dog,0.882833481,REMOVED,FIXED → Suggested_Class
44734,6,frog,5,dog,0.883031249,REMOVED,FIXED → Suggested_Class
33463,5,dog,3,cat,0.883066475,REMOVED,FIXED → Suggested_Class
35272,3,cat,5,dog,0.883079529,REMOVED,FIXED → Suggested_Class
41595,4,deer,6,frog,0.883087993,REMOVED,FIXED → Suggested_Class
22373,0,airplane,7,horse,0.883091867,REMOVED,FIXED → Suggested_Class
7190,6,frog,0,airplane,0.883099973,REMOVED,FIXED → Suggested_Class
41168,3,cat,7,horse,0.88313508,REMOVED,FIXED → Suggested_Class
36416,6,frog,4,deer,0.883583903,REMOVED,FIXED → Suggested_Class
35065,2,bird,0,airplane,0.88365525,REMOVED,FIXED → Suggested_Class
248,6,frog,3,cat,0.883686304,REMOVED,FIXED → Suggested_Class
29393,6,frog,5,dog,0.883746445,REMOVED,FIXED → Suggested_Class
15034,2,bird,0,airplane,0.883930743,REMOVED,FIXED → Suggested_Class
49233,3,cat,5,dog,0.883960366,REMOVED,FIXED → Suggested_Class
32374,7,horse,3,cat,0.883989811,REMOVED,FIXED → Suggested_Class
31748,6,frog,2,bird,0.884046197,REMOVED,FIXED → Suggested_Class
18101,0,airplane,2,bird,0.884054005,REMOVED,FIXED → Suggested_Class
45916,7,horse,2,bird,0.884079456,REMOVED,FIXED → Suggested_Class
1089,7,horse,0,airplane,0.884097695,REMOVED,FIXED → Suggested_Class
39475,6,frog,5,dog,0.884180784,REMOVED,FIXED → Suggested_Class
41866,3,cat,5,dog,0.884190321,REMOVED,FIXED → Suggested_Class
25018,2,bird,0,airplane,0.884331644,REMOVED,FIXED → Suggested_Class
48243,3,cat,5,dog,0.884572864,REMOVED,FIXED → Suggested_Class
38164,8,ship,9,truck,0.88457799,REMOVED,FIXED → Suggested_Class
31190,6,frog,5,dog,0.884579241,REMOVED,FIXED → Suggested_Class
39276,7,horse,5,dog,0.884610474,REMOVED,FIXED → Suggested_Class
16345,3,cat,5,dog,0.88462615,REMOVED,FIXED → Suggested_Class
34739,5,dog,6,frog,0.884717822,REMOVED,FIXED → Suggested_Class
3372,2,bird,0,airplane,0.884757221,REMOVED,FIXED → Suggested_Class
37686,0,airplane,2,bird,0.884793222,REMOVED,FIXED → Suggested_Class
25273,3,cat,5,dog,0.884882212,REMOVED,FIXED → Suggested_Class
13317,1,automobile,9,truck,0.884900987,REMOVED,FIXED → Suggested_Class
40224,5,dog,2,bird,0.884912252,REMOVED,FIXED → Suggested_Class
18733,0,airplane,2,bird,0.884961724,REMOVED,FIXED → Suggested_Class
32833,6,frog,5,dog,0.884990692,REMOVED,FIXED → Suggested_Class
18248,2,bird,0,airplane,0.885095179,REMOVED,FIXED → Suggested_Class
30391,0,airplane,2,bird,0.885106921,REMOVED,FIXED → Suggested_Class
47728,6,frog,4,deer,0.885323942,REMOVED,FIXED → Suggested_Class
32824,6,frog,3,cat,0.885412633,REMOVED,FIXED → Suggested_Class
9182,3,cat,5,dog,0.885438561,REMOVED,FIXED → Suggested_Class
5761,7,horse,3,cat,0.885445237,REMOVED,FIXED → Suggested_Class
7818,4,deer,6,frog,0.885472775,REMOVED,FIXED → Suggested_Class
41325,2,bird,4,deer,0.885548711,REMOVED,FIXED → Suggested_Class
18240,5,dog,3,cat,0.885585248,REMOVED,FIXED → Suggested_Class
5218,5,dog,4,deer,0.885674536,REMOVED,FIXED → Suggested_Class
32361,0,airplane,2,bird,0.885683894,REMOVED,FIXED → Suggested_Class
24792,0,airplane,5,dog,0.885710359,REMOVED,FIXED → Suggested_Class
29107,6,frog,8,ship,0.885779858,REMOVED,FIXED → Suggested_Class
982,4,deer,7,horse,0.885843456,REMOVED,FIXED → Suggested_Class
14570,6,frog,4,deer,0.885970891,REMOVED,FIXED → Suggested_Class
9199,2,bird,0,airplane,0.885995209,REMOVED,FIXED → Suggested_Class
10439,5,dog,3,cat,0.886003554,REMOVED,FIXED → Suggested_Class
1981,2,bird,0,airplane,0.886035621,REMOVED,FIXED → Suggested_Class
30726,0,airplane,2,bird,0.886092663,REMOVED,FIXED → Suggested_Class
14669,5,dog,3,cat,0.886168957,REMOVED,FIXED → Suggested_Class
33899,2,bird,6,frog,0.886174917,REMOVED,FIXED → Suggested_Class
30596,2,bird,5,dog,0.886178553,REMOVED,FIXED → Suggested_Class
14812,2,bird,0,airplane,0.886208892,REMOVED,FIXED → Suggested_Class
28366,7,horse,0,airplane,0.886251152,REMOVED,FIXED → Suggested_Class
41423,2,bird,0,airplane,0.886317134,REMOVED,FIXED → Suggested_Class
22168,2,bird,0,airplane,0.886404455,REMOVED,FIXED → Suggested_Class
32730,2,bird,0,airplane,0.886502326,REMOVED,FIXED → Suggested_Class
19485,1,automobile,0,airplane,0.886559665,REMOVED,FIXED → Suggested_Class
47902,3,cat,5,dog,0.88656491,REMOVED,FIXED → Suggested_Class
38480,2,bird,0,airplane,0.886784494,REMOVED,FIXED → Suggested_Class
35362,2,bird,0,airplane,0.886867106,REMOVED,FIXED → Suggested_Class
31527,3,cat,5,dog,0.886882544,REMOVED,FIXED → Suggested_Class
12952,3,cat,5,dog,0.887008131,REMOVED,FIXED → Suggested_Class
49088,6,frog,3,cat,0.887012661,REMOVED,FIXED → Suggested_Class
44233,3,cat,5,dog,0.887146413,REMOVED,FIXED → Suggested_Class
34261,4,deer,5,dog,0.887155771,REMOVED,FIXED → Suggested_Class
32771,1,automobile,9,truck,0.887215197,REMOVED,FIXED → Suggested_Class
45223,2,bird,6,frog,0.887401104,REMOVED,FIXED → Suggested_Class
9635,2,bird,0,airplane,0.887431443,REMOVED,FIXED → Suggested_Class
20850,0,airplane,2,bird,0.88745141,REMOVED,FIXED → Suggested_Class
108,0,airplane,2,bird,0.88758719,REMOVED,FIXED → Suggested_Class
34768,3,cat,5,dog,0.887613952,REMOVED,FIXED → Suggested_Class
10407,6,frog,3,cat,0.887625992,REMOVED,FIXED → Suggested_Class
41883,7,horse,2,bird,0.887741625,REMOVED,FIXED → Suggested_Class
2537,0,airplane,2,bird,0.887765706,REMOVED,FIXED → Suggested_Class
23650,2,bird,0,airplane,0.88777113,REMOVED,FIXED → Suggested_Class
1847,5,dog,6,frog,0.887789011,REMOVED,FIXED → Suggested_Class
14494,5,dog,3,cat,0.887835562,REMOVED,FIXED → Suggested_Class
21491,0,airplane,2,bird,0.887880981,REMOVED,FIXED → Suggested_Class
44781,6,frog,5,dog,0.887883484,REMOVED,FIXED → Suggested_Class
9249,0,airplane,6,frog,0.88791883,REMOVED,FIXED → Suggested_Class
14071,9,truck,0,airplane,0.887925446,REMOVED,FIXED → Suggested_Class
35801,6,frog,5,dog,0.88795656,REMOVED,FIXED → Suggested_Class
46160,3,cat,5,dog,0.888071477,REMOVED,FIXED → Suggested_Class
23716,0,airplane,2,bird,0.888137698,REMOVED,FIXED → Suggested_Class
31383,3,cat,6,frog,0.888143897,REMOVED,FIXED → Suggested_Class
7171,3,cat,5,dog,0.888154984,REMOVED,FIXED → Suggested_Class
37986,6,frog,5,dog,0.888271272,REMOVED,FIXED → Suggested_Class
41323,3,cat,5,dog,0.888303697,REMOVED,FIXED → Suggested_Class
20523,0,airplane,9,truck,0.888318062,REMOVED,FIXED → Suggested_Class
21951,4,deer,0,airplane,0.888409138,REMOVED,FIXED → Suggested_Class
5856,3,cat,0,airplane,0.888420999,REMOVED,FIXED → Suggested_Class
1920,8,ship,1,automobile,0.888502479,REMOVED,FIXED → Suggested_Class
11608,7,horse,5,dog,0.8885203,REMOVED,FIXED → Suggested_Class
1475,0,airplane,2,bird,0.888549566,REMOVED,FIXED → Suggested_Class
8684,5,dog,4,deer,0.8885988,REMOVED,FIXED → Suggested_Class
26079,6,frog,4,deer,0.888606906,REMOVED,FIXED → Suggested_Class
41662,0,airplane,2,bird,0.888644159,REMOVED,FIXED → Suggested_Class
8756,6,frog,5,dog,0.88877058,REMOVED,FIXED → Suggested_Class
48555,5,dog,3,cat,0.888804615,REMOVED,FIXED → Suggested_Class
28691,5,dog,4,deer,0.888821185,REMOVED,FIXED → Suggested_Class
22244,3,cat,0,airplane,0.888906956,REMOVED,FIXED → Suggested_Class
25774,6,frog,2,bird,0.888934076,REMOVED,FIXED → Suggested_Class
13862,3,cat,5,dog,0.88906914,REMOVED,FIXED → Suggested_Class
7697,5,dog,6,frog,0.889273047,REMOVED,FIXED → Suggested_Class
44943,3,cat,6,frog,0.889284492,REMOVED,FIXED → Suggested_Class
335,2,bird,5,dog,0.889422119,REMOVED,FIXED → Suggested_Class
47160,5,dog,6,frog,0.889425159,REMOVED,FIXED → Suggested_Class
19223,0,airplane,5,dog,0.889436066,REMOVED,FIXED → Suggested_Class
21373,3,cat,5,dog,0.889481544,REMOVED,FIXED → Suggested_Class
34934,5,dog,3,cat,0.889519632,REMOVED,FIXED → Suggested_Class
48685,6,frog,5,dog,0.889554679,REMOVED,FIXED → Suggested_Class
39634,3,cat,6,frog,0.889653623,REMOVED,FIXED → Suggested_Class
37262,7,horse,4,deer,0.889829457,REMOVED,FIXED → Suggested_Class
16346,0,airplane,5,dog,0.88985163,REMOVED,FIXED → Suggested_Class
48630,6,frog,4,deer,0.889912605,REMOVED,FIXED → Suggested_Class
20004,9,truck,7,horse,0.889938295,REMOVED,FIXED → Suggested_Class
42020,0,airplane,4,deer,0.890065491,REMOVED,FIXED → Suggested_Class
14840,2,bird,0,airplane,0.89006567,REMOVED,FIXED → Suggested_Class
35271,5,dog,3,cat,0.890147448,REMOVED,FIXED → Suggested_Class
46341,3,cat,6,frog,0.890235782,REMOVED,FIXED → Suggested_Class
21524,5,dog,3,cat,0.890239239,REMOVED,FIXED → Suggested_Class
1496,3,cat,5,dog,0.890388548,REMOVED,FIXED → Suggested_Class
39944,7,horse,0,airplane,0.890400767,REMOVED,FIXED → Suggested_Class
4491,2,bird,6,frog,0.890487432,REMOVED,FIXED → Suggested_Class
23942,3,cat,2,bird,0.890622795,REMOVED,FIXED → Suggested_Class
577,9,truck,1,automobile,0.890636981,REMOVED,FIXED → Suggested_Class
33940,3,cat,5,dog,0.89066422,REMOVED,FIXED → Suggested_Class
32130,4,deer,2,bird,0.890702367,REMOVED,FIXED → Suggested_Class
22412,6,frog,5,dog,0.890817642,REMOVED,FIXED → Suggested_Class
8520,3,cat,7,horse,0.890824914,REMOVED,FIXED → Suggested_Class
19739,7,horse,4,deer,0.890831828,REMOVED,FIXED → Suggested_Class
47189,7,horse,0,airplane,0.890838623,REMOVED,FIXED → Suggested_Class
43904,2,bird,0,airplane,0.890873969,REMOVED,FIXED → Suggested_Class
40471,5,dog,7,horse,0.890885115,REMOVED,FIXED → Suggested_Class
32773,6,frog,5,dog,0.890950859,REMOVED,FIXED → Suggested_Class
7879,1,automobile,9,truck,0.89095521,REMOVED,FIXED → Suggested_Class
3841,6,frog,0,airplane,0.890961826,REMOVED,FIXED → Suggested_Class
8752,7,horse,0,airplane,0.89107126,REMOVED,FIXED → Suggested_Class
42487,4,deer,7,horse,0.891099632,REMOVED,FIXED → Suggested_Class
42078,7,horse,5,dog,0.891127765,REMOVED,FIXED → Suggested_Class
20543,4,deer,0,airplane,0.891173661,REMOVED,FIXED → Suggested_Class
7560,6,frog,5,dog,0.891241968,REMOVED,FIXED → Suggested_Class
39920,6,frog,5,dog,0.891264021,REMOVED,FIXED → Suggested_Class
32481,5,dog,9,truck,0.891386271,REMOVED,FIXED → Suggested_Class
37143,0,airplane,2,bird,0.891393363,REMOVED,FIXED → Suggested_Class
1451,4,deer,6,frog,0.891449928,REMOVED,FIXED → Suggested_Class
43361,0,airplane,2,bird,0.891581416,REMOVED,FIXED → Suggested_Class
14159,6,frog,5,dog,0.891625702,REMOVED,FIXED → Suggested_Class
4000,6,frog,5,dog,0.891650498,REMOVED,FIXED → Suggested_Class
49808,6,frog,5,dog,0.891694427,REMOVED,FIXED → Suggested_Class
3981,4,deer,0,airplane,0.891705334,REMOVED,FIXED → Suggested_Class
42783,3,cat,5,dog,0.891785324,REMOVED,FIXED → Suggested_Class
25639,5,dog,6,frog,0.891792238,REMOVED,FIXED → Suggested_Class
35094,6,frog,5,dog,0.891795158,REMOVED,FIXED → Suggested_Class
25490,5,dog,6,frog,0.891817927,REMOVED,FIXED → Suggested_Class
28074,4,deer,8,ship,0.891818047,REMOVED,FIXED → Suggested_Class
36242,0,airplane,2,bird,0.891830921,REMOVED,FIXED → Suggested_Class
49582,5,dog,3,cat,0.891896367,REMOVED,FIXED → Suggested_Class
5725,5,dog,4,deer,0.891919971,REMOVED,FIXED → Suggested_Class
42350,4,deer,6,frog,0.891953349,REMOVED,FIXED → Suggested_Class
8999,9,truck,0,airplane,0.891990602,REMOVED,FIXED → Suggested_Class
2126,0,airplane,4,deer,0.892074764,REMOVED,FIXED → Suggested_Class
4280,4,deer,2,bird,0.89208293,REMOVED,FIXED → Suggested_Class
42040,4,deer,2,bird,0.892155468,REMOVED,FIXED → Suggested_Class
26505,0,airplane,6,frog,0.89217478,REMOVED,FIXED → Suggested_Class
5478,5,dog,3,cat,0.892259598,REMOVED,FIXED → Suggested_Class
13983,6,frog,5,dog,0.892267644,REMOVED,FIXED → Suggested_Class
22171,5,dog,3,cat,0.892311215,REMOVED,FIXED → Suggested_Class
17554,6,frog,5,dog,0.892340839,REMOVED,FIXED → Suggested_Class
4014,2,bird,0,airplane,0.89245379,REMOVED,FIXED → Suggested_Class
3312,9,truck,1,automobile,0.892456293,REMOVED,FIXED → Suggested_Class
37768,5,dog,6,frog,0.892462373,REMOVED,FIXED → Suggested_Class
